Timestamp Temperature(°C) Humidity(%)
2024-09-23 05:18:18 25.87 51.57
2024-09-23 05:18:19 25.87 51.57
2024-09-23 05:18:21 25.87 51.60
2024-09-23 05:18:22 25.88 51.60
2024-09-23 05:18:24 25.88 51.63
2024-09-23 05:18:25 25.87 51.65
2024-09-23 05:18:27 25.87 51.63
2024-09-23 05:18:28 25.87 51.59
2024-09-23 05:18:30 25.87 51.62
2024-09-23 05:18:31 25.88 51.62
2024-09-23 05:18:33 25.87 51.62
2024-09-23 05:18:34 25.86 51.62
2024-09-23 05:18:36 25.88 51.63
2024-09-23 05:18:37 25.88 51.64
2024-09-23 05:18:39 25.88 51.64
2024-09-23 05:18:40 25.85 51.60
2024-09-23 05:18:42 25.87 51.61
2024-09-23 05:18:43 25.86 51.56
2024-09-23 05:18:45 25.88 51.62
2024-09-23 05:18:46 25.87 51.63
2024-09-23 05:18:48 25.87 51.60
2024-09-23 05:18:49 25.87 51.58
2024-09-23 05:18:51 25.88 51.65
2024-09-23 05:18:52 25.86 51.54
2024-09-23 05:18:54 25.87 51.56
2024-09-23 05:18:55 25.86 51.54
2024-09-23 05:18:57 25.88 51.53
2024-09-23 05:18:59 25.86 51.55
2024-09-23 05:19:00 25.86 51.53
2024-09-23 05:19:02 25.86 51.53
2024-09-23 05:19:03 25.84 51.52
2024-09-23 05:19:05 25.86 51.53
2024-09-23 05:19:06 25.85 51.52
2024-09-23 05:19:08 25.85 51.50
2024-09-23 05:19:09 25.85 51.48
2024-09-23 05:19:11 25.86 51.50
2024-09-23 05:19:12 25.85 51.50
2024-09-23 05:19:14 25.87 51.51
2024-09-23 05:19:15 25.87 51.50
2024-09-23 05:19:17 25.85 51.49
2024-09-23 05:19:18 25.86 51.51
2024-09-23 05:19:20 25.87 51.53
2024-09-23 05:19:21 25.87 51.50
2024-09-23 05:19:23 25.86 51.52
2024-09-23 05:19:24 25.86 51.54
2024-09-23 05:19:26 25.87 51.43
2024-09-23 05:19:27 25.85 51.49
2024-09-23 05:19:29 25.84 51.50
2024-09-23 05:19:30 25.86 51.50
2024-09-23 05:19:32 25.87 51.53
2024-09-23 05:19:33 25.85 51.54
2024-09-23 05:19:35 25.85 51.48
2024-09-23 05:19:36 25.86 51.50
2024-09-23 05:19:38 25.86 51.50
2024-09-23 05:19:39 25.84 51.53
2024-09-23 05:19:41 25.85 51.48
2024-09-23 05:19:42 25.83 51.49
2024-09-23 05:19:44 25.82 51.48
2024-09-23 05:19:45 25.84 51.48
2024-09-23 05:19:47 25.85 51.48
2024-09-23 05:19:48 25.83 51.50
2024-09-23 05:19:50 25.84 51.53
2024-09-23 05:19:51 25.84 51.45
2024-09-23 05:19:53 25.84 51.39
2024-09-23 05:19:54 25.84 51.42
2024-09-23 05:19:56 25.84 51.39
2024-09-23 05:19:57 25.85 51.36
2024-09-23 05:19:59 25.84 51.38
2024-09-23 05:20:01 25.85 51.38
2024-09-23 05:20:02 25.84 51.38
2024-09-23 05:20:04 25.82 51.33
2024-09-23 05:20:05 25.82 51.33
2024-09-23 05:20:07 25.84 51.28
2024-09-23 05:20:08 25.83 51.27
2024-09-23 05:20:10 25.84 51.28
2024-09-23 05:20:11 25.84 51.30
2024-09-23 05:20:13 25.83 51.31
2024-09-23 05:20:14 25.84 51.37
2024-09-23 05:20:16 25.82 51.33
2024-09-23 05:20:17 25.84 51.32
2024-09-23 05:20:19 25.82 51.34
